,date,batch_id,location,current_hop,external_storage,thermal_shipper_temp_reading,room_temp_reading,room_humidity_reading,item_expiry_hours,ultra_low_temperature_freezer_hours,out_of_bound_temperature_hours,refrigeration_temperature_hours
0,11/23/2020 7:00,batch020,Pune,immunization_site,vacccincation_room,4,22,66,346,480,1,13
0,11/23/2020 6:00,batch020,Pune,immunization_site,vacccincation_room,2,25,69,347,480,1,12
0,11/23/2020 5:00,batch020,Pune,immunization_site,vacccincation_room,2,21,70,348,480,1,11
0,11/23/2020 4:00,batch020,Pune,immunization_site,vacccincation_room,3,21,70,349,480,1,10
0,11/23/2020 3:00,batch020,Pune,immunization_site,vacccincation_room,4,24,67,350,480,1,9
0,11/23/2020 2:00,batch020,Pune,immunization_site,vacccincation_room,3,20,70,351,480,1,8
0,11/23/2020 1:00,batch020,Pune,last_mile,local_transport,2,24,70,352,480,1,7
0,11/23/2020 0:00,batch020,Pune,last_mile,local_transport,3,24,71,353,480,1,6
0,11/22/2020 23:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,2,8,92,354,480,1,5
0,11/22/2020 22:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,4,8,94,355,480,1,4
0,11/22/2020 21:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,2,8,91,356,480,1,3
0,11/22/2020 20:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,3,7,92,357,480,1,2
0,11/22/2020 19:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,3,6,92,358,480,1,1
0,11/22/2020 18:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-33,6,93,359,480,1,0
0,11/22/2020 17:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-66,8,93,360,480,0,0
0,11/22/2020 16:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-67,8,93,361,479,0,0
0,11/22/2020 15:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-67,6,92,362,478,0,0
0,11/22/2020 14:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-69,8,94,363,477,0,0
0,11/22/2020 13:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-67,8,93,364,476,0,0
0,11/22/2020 12:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-65,7,91,365,475,0,0
0,11/22/2020 11:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-66,8,92,366,474,0,0
0,11/22/2020 10:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-65,8,94,367,473,0,0
0,11/22/2020 9:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-67,8,93,368,472,0,0
0,11/22/2020 8:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-65,6,91,369,471,0,0
0,11/22/2020 7:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-66,6,94,370,470,0,0
0,11/22/2020 6:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-70,6,91,371,469,0,0
0,11/22/2020 5:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-68,6,93,372,468,0,0
0,11/22/2020 4:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-70,6,92,373,467,0,0
0,11/22/2020 3:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-65,7,94,374,466,0,0
0,11/22/2020 2:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-70,8,92,375,465,0,0
0,11/22/2020 1:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-69,8,91,376,464,0,0
0,11/22/2020 0:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-67,7,94,377,463,0,0
0,11/21/2020 23:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-69,7,93,378,462,0,0
0,11/21/2020 22:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-69,8,94,379,461,0,0
0,11/21/2020 21:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-67,7,94,380,460,0,0
0,11/21/2020 20:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-67,7,91,381,459,0,0
0,11/21/2020 19:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-65,6,93,382,458,0,0
0,11/21/2020 18:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-66,8,92,383,457,0,0
0,11/21/2020 17:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-66,6,93,384,456,0,0
0,11/21/2020 16:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-69,7,91,385,455,0,0
0,11/21/2020 15:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-70,6,92,386,454,0,0
0,11/21/2020 14:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-65,7,94,387,453,0,0
0,11/21/2020 13:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-69,7,93,388,452,0,0
0,11/21/2020 12:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-70,7,94,389,451,0,0
0,11/21/2020 11:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-69,8,91,390,450,0,0
0,11/21/2020 10:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-68,7,94,391,449,0,0
0,11/21/2020 9:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-70,6,93,392,448,0,0
0,11/21/2020 8:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-70,7,91,393,447,0,0
0,11/21/2020 7:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-68,7,92,394,446,0,0
0,11/21/2020 6:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-70,6,91,395,445,0,0
0,11/21/2020 5:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-69,6,94,396,444,0,0
0,11/21/2020 4:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-70,6,92,397,443,0,0
0,11/21/2020 3:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-65,6,94,398,442,0,0
0,11/21/2020 2:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-69,6,92,399,441,0,0
0,11/21/2020 1:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-68,8,91,400,440,0,0
0,11/21/2020 0:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-69,6,94,401,439,0,0
0,11/20/2020 23:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-70,8,93,402,438,0,0
0,11/20/2020 22:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-68,7,91,403,437,0,0
0,11/20/2020 21:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-68,8,92,404,436,0,0
0,11/20/2020 20:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-68,6,93,405,435,0,0
0,11/20/2020 19:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-69,8,93,406,434,0,0
0,11/20/2020 18:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-70,8,91,407,433,0,0
0,11/20/2020 17:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-69,6,93,408,432,0,0
0,11/20/2020 16:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-65,7,91,409,431,0,0
0,11/20/2020 15:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-70,8,94,410,430,0,0
0,11/20/2020 14:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-68,7,92,411,429,0,0
0,11/20/2020 13:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-66,7,94,412,428,0,0
0,11/20/2020 12:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-68,7,92,413,427,0,0
0,11/20/2020 11:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-66,7,91,414,426,0,0
0,11/20/2020 10:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-66,6,93,415,425,0,0
0,11/20/2020 9:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-65,8,91,416,424,0,0
0,11/20/2020 8:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-66,7,93,417,423,0,0
0,11/20/2020 7:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-68,7,94,418,422,0,0
0,11/20/2020 6:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-68,7,91,419,421,0,0
0,11/20/2020 5:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-67,7,94,420,420,0,0
0,11/20/2020 4:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-69,6,91,421,419,0,0
0,11/20/2020 3:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-66,7,92,422,418,0,0
0,11/20/2020 2:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-67,7,91,423,417,0,0
0,11/20/2020 1:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-67,7,92,424,416,0,0
0,11/20/2020 0:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-65,6,91,425,415,0,0
0,11/19/2020 23:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-65,7,92,426,414,0,0
0,11/19/2020 22:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-69,8,91,427,413,0,0
0,11/19/2020 21:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-68,8,91,428,412,0,0
0,11/19/2020 20:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-69,6,91,429,411,0,0
0,11/19/2020 19:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-67,8,92,430,410,0,0
0,11/19/2020 18:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-66,7,92,431,409,0,0
0,11/19/2020 17:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-69,8,91,432,408,0,0
0,11/19/2020 16:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-69,6,92,433,407,0,0
0,11/19/2020 15:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-65,7,93,434,406,0,0
0,11/19/2020 14:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-68,6,91,435,405,0,0
0,11/19/2020 13:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-70,7,93,436,404,0,0
0,11/19/2020 12:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-70,6,91,437,403,0,0
0,11/19/2020 11:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-66,7,93,438,402,0,0
0,11/19/2020 10:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-70,8,93,439,401,0,0
0,11/19/2020 9:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-65,6,91,440,400,0,0
0,11/19/2020 8:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-68,7,93,441,399,0,0
0,11/19/2020 7:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-70,8,92,442,398,0,0
0,11/19/2020 6:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-67,8,92,443,397,0,0
0,11/19/2020 5:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-70,7,94,444,396,0,0
0,11/19/2020 4:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-66,6,92,445,395,0,0
0,11/19/2020 3:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-69,8,93,446,394,0,0
0,11/19/2020 2:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-66,6,91,447,393,0,0
0,11/19/2020 1:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-65,8,91,448,392,0,0
0,11/19/2020 0:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-65,6,92,449,391,0,0
0,11/18/2020 23:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-68,6,92,450,390,0,0
0,11/18/2020 22:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-66,6,91,451,389,0,0
0,11/18/2020 21:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-69,7,94,452,388,0,0
0,11/18/2020 20:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-65,8,94,453,387,0,0
0,11/18/2020 19:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-67,8,91,454,386,0,0
0,11/18/2020 18:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-70,8,91,455,385,0,0
0,11/18/2020 17:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-67,6,94,456,384,0,0
0,11/18/2020 16:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-66,6,93,457,383,0,0
0,11/18/2020 15:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-69,8,92,458,382,0,0
0,11/18/2020 14:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-65,8,94,459,381,0,0
0,11/18/2020 13:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-70,6,92,460,380,0,0
0,11/18/2020 12:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-66,6,92,461,379,0,0
0,11/18/2020 11:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-67,6,93,462,378,0,0
0,11/18/2020 10:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-66,7,94,463,377,0,0
0,11/18/2020 9:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-67,8,92,464,376,0,0
0,11/18/2020 8:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-69,8,94,465,375,0,0
0,11/18/2020 7:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-70,8,93,466,374,0,0
0,11/18/2020 6:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-67,7,92,467,373,0,0
0,11/18/2020 5:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-68,7,91,468,372,0,0
0,11/18/2020 4:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-66,6,92,469,371,0,0
0,11/18/2020 3:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-69,7,93,470,370,0,0
0,11/18/2020 2:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-67,6,94,471,369,0,0
0,11/18/2020 1:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-66,8,93,472,368,0,0
0,11/18/2020 0:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-70,8,94,473,367,0,0
0,11/17/2020 23:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-66,7,92,474,366,0,0
0,11/17/2020 22:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-68,8,93,475,365,0,0
0,11/17/2020 21:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-69,7,91,476,364,0,0
0,11/17/2020 20:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-67,7,94,477,363,0,0
0,11/17/2020 19:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-65,6,91,478,362,0,0
0,11/17/2020 18:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-63,7,91,479,361,0,0
0,11/17/2020 17:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-69,7,93,480,360,0,0
0,11/17/2020 16:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-70,7,92,481,359,0,0
0,11/17/2020 15:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-67,7,91,482,358,0,0
0,11/17/2020 14:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-70,6,94,483,357,0,0
0,11/17/2020 13:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-68,6,94,484,356,0,0
0,11/17/2020 12:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-67,6,93,485,355,0,0
0,11/17/2020 11:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-70,8,92,486,354,0,0
0,11/17/2020 10:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-67,6,92,487,353,0,0
0,11/17/2020 9:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-65,7,94,488,352,0,0
0,11/17/2020 8:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-68,7,93,489,351,0,0
0,11/17/2020 7:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-68,7,91,490,350,0,0
0,11/17/2020 6:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-67,8,93,491,349,0,0
0,11/17/2020 5:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-69,8,93,492,348,0,0
0,11/17/2020 4:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-65,6,91,493,347,0,0
0,11/17/2020 3:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-65,7,91,494,346,0,0
0,11/17/2020 2:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-69,8,91,495,345,0,0
0,11/17/2020 1:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-70,7,93,496,344,0,0
0,11/17/2020 0:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-70,6,94,497,343,0,0
0,11/16/2020 23:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-70,7,94,498,342,0,0
0,11/16/2020 22:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-70,8,91,499,341,0,0
0,11/16/2020 21:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-65,6,93,500,340,0,0
0,11/16/2020 20:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-65,7,93,501,339,0,0
0,11/16/2020 19:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-70,8,94,502,338,0,0
0,11/16/2020 18:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-67,7,92,503,337,0,0
0,11/16/2020 17:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-65,6,94,504,336,0,0
0,11/16/2020 16:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-66,7,91,505,335,0,0
0,11/16/2020 15:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-67,6,93,506,334,0,0
0,11/16/2020 14:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-65,7,93,507,333,0,0
0,11/16/2020 13:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-68,8,93,508,332,0,0
0,11/16/2020 12:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-69,6,92,509,331,0,0
0,11/16/2020 11:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-66,7,93,510,330,0,0
0,11/16/2020 10:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-66,8,93,511,329,0,0
0,11/16/2020 9:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-68,7,94,512,328,0,0
0,11/16/2020 8:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-67,6,92,513,327,0,0
0,11/16/2020 7:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-66,7,94,514,326,0,0
0,11/16/2020 6:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-66,8,91,515,325,0,0
0,11/16/2020 5:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-66,8,93,516,324,0,0
0,11/16/2020 4:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-70,8,92,517,323,0,0
0,11/16/2020 3:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-66,8,91,518,322,0,0
0,11/16/2020 2:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-67,7,93,519,321,0,0
0,11/16/2020 1:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-65,8,91,520,320,0,0
0,11/16/2020 0:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-66,7,91,521,319,0,0
0,11/15/2020 23:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-69,6,92,522,318,0,0
0,11/15/2020 22:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-70,6,94,523,317,0,0
0,11/15/2020 21:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-70,8,94,524,316,0,0
0,11/15/2020 20:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-66,8,92,525,315,0,0
0,11/15/2020 19:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-68,8,92,526,314,0,0
0,11/15/2020 18:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-66,8,92,527,313,0,0
0,11/15/2020 17:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-65,7,94,528,312,0,0
0,11/15/2020 16:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-66,8,93,529,311,0,0
0,11/15/2020 15:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-67,7,91,530,310,0,0
0,11/15/2020 14:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-67,7,94,531,309,0,0
0,11/15/2020 13:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-69,8,91,532,308,0,0
0,11/15/2020 12:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-66,7,92,533,307,0,0
0,11/15/2020 11:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-67,6,92,534,306,0,0
0,11/15/2020 10:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-67,7,94,535,305,0,0
0,11/15/2020 9:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-67,8,93,536,304,0,0
0,11/15/2020 8:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-66,7,93,537,303,0,0
0,11/15/2020 7:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-65,8,91,538,302,0,0
0,11/15/2020 6:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-67,6,94,539,301,0,0
0,11/15/2020 5:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-66,6,93,540,300,0,0
0,11/15/2020 4:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-66,6,91,541,299,0,0
0,11/15/2020 3:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-69,7,91,542,298,0,0
0,11/15/2020 2:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-69,7,92,543,297,0,0
0,11/15/2020 1:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-65,6,94,544,296,0,0
0,11/15/2020 0:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-66,8,93,545,295,0,0
0,11/14/2020 23:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-70,6,94,546,294,0,0
0,11/14/2020 22:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-67,8,91,547,293,0,0
0,11/14/2020 21:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-69,6,93,548,292,0,0
0,11/14/2020 20:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-69,8,93,549,291,0,0
0,11/14/2020 19:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-66,8,93,550,290,0,0
0,11/14/2020 18:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-69,6,93,551,289,0,0
0,11/14/2020 17:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-65,8,91,552,288,0,0
0,11/14/2020 16:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-70,6,91,553,287,0,0
0,11/14/2020 15:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-65,8,91,554,286,0,0
0,11/14/2020 14:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-70,7,91,555,285,0,0
0,11/14/2020 13:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-70,7,94,556,284,0,0
0,11/14/2020 12:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-66,6,92,557,283,0,0
0,11/14/2020 11:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-65,8,91,558,282,0,0
0,11/14/2020 10:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-66,7,92,559,281,0,0
0,11/14/2020 9:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-67,7,92,560,280,0,0
0,11/14/2020 8:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-69,7,94,561,279,0,0
0,11/14/2020 7:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-70,6,91,562,278,0,0
0,11/14/2020 6:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-67,7,91,563,277,0,0
0,11/14/2020 5:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-68,6,94,564,276,0,0
0,11/14/2020 4:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-68,7,92,565,275,0,0
0,11/14/2020 3:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-70,6,93,566,274,0,0
0,11/14/2020 2:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-68,7,94,567,273,0,0
0,11/14/2020 1:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-69,7,94,568,272,0,0
0,11/14/2020 0:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-68,8,93,569,271,0,0
0,11/13/2020 23:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-68,7,91,570,270,0,0
0,11/13/2020 22:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-66,8,91,571,269,0,0
0,11/13/2020 21:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-67,6,91,572,268,0,0
0,11/13/2020 20:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-68,7,93,573,267,0,0
0,11/13/2020 19:00,batch020,Pune,dest_vaccine_storage_unit,vaccine_storage_unit,-68,8,93,574,266,0,0
